filename,image_path,mask_path,ac_gt,ac_pred,ac_residual
frame_000613.png,/home/featurize/data/segmentation_dataset/images/frame_000613.png,/home/featurize/data/masks_pred/frame_000613.png,297.22,292.54,4.680000000000007
frame_005108.png,/home/featurize/data/segmentation_dataset/images/frame_005108.png,/home/featurize/data/masks_pred/frame_005108.png,161.07,163.86,-2.7900000000000205
frame_001060.png,/home/featurize/data/segmentation_dataset/images/frame_001060.png,/home/featurize/data/masks_pred/frame_001060.png,155.97,159.82,-3.8499999999999934
frame_002513.png,/home/featurize/data/segmentation_dataset/images/frame_002513.png,/home/featurize/data/masks_pred/frame_002513.png,267.39,269.67,-2.2800000000000296
frame_005191.png,/home/featurize/data/segmentation_dataset/images/frame_005191.png,/home/featurize/data/masks_pred/frame_005191.png,207.39,186.6,20.789999999999992
frame_006103.png,/home/featurize/data/segmentation_dataset/images/frame_006103.png,/home/featurize/data/masks_pred/frame_006103.png,303.71,303.46,0.25
frame_001765.png,/home/featurize/data/segmentation_dataset/images/frame_001765.png,/home/featurize/data/masks_pred/frame_001765.png,207.81,188.18,19.629999999999995
frame_002530.png,/home/featurize/data/segmentation_dataset/images/frame_002530.png,/home/featurize/data/masks_pred/frame_002530.png,280.99,279.14,1.8500000000000227
frame_001014.png,/home/featurize/data/segmentation_dataset/images/frame_001014.png,/home/featurize/data/masks_pred/frame_001014.png,146.04,152.3,-6.260000000000019
frame_000360.png,/home/featurize/data/segmentation_dataset/images/frame_000360.png,/home/featurize/data/masks_pred/frame_000360.png,190.75,189.71,1.039999999999992
frame_001130.png,/home/featurize/data/segmentation_dataset/images/frame_001130.png,/home/featurize/data/masks_pred/frame_001130.png,184.15,186.24,-2.0900000000000034
frame_001398.png,/home/featurize/data/segmentation_dataset/images/frame_001398.png,/home/featurize/data/masks_pred/frame_001398.png,247.57,241.43,6.139999999999986
frame_004945.png,/home/featurize/data/segmentation_dataset/images/frame_004945.png,/home/featurize/data/masks_pred/frame_004945.png,247.16,247.48,-0.3199999999999932
frame_001848.png,/home/featurize/data/segmentation_dataset/images/frame_001848.png,/home/featurize/data/masks_pred/frame_001848.png,301.84,302.7,-0.8600000000000136
frame_004578.png,/home/featurize/data/segmentation_dataset/images/frame_004578.png,/home/featurize/data/masks_pred/frame_004578.png,314.17,301.8,12.370000000000005
frame_000667.png,/home/featurize/data/segmentation_dataset/images/frame_000667.png,/home/featurize/data/masks_pred/frame_000667.png,259.47,266.34,-6.869999999999948
frame_005841.png,/home/featurize/data/segmentation_dataset/images/frame_005841.png,/home/featurize/data/masks_pred/frame_005841.png,179.51,169.0,10.509999999999993
frame_005869.png,/home/featurize/data/segmentation_dataset/images/frame_005869.png,/home/featurize/data/masks_pred/frame_005869.png,292.9,292.39,0.5099999999999909
frame_005472.png,/home/featurize/data/segmentation_dataset/images/frame_005472.png,/home/featurize/data/masks_pred/frame_005472.png,159.65,163.38,-3.7299999999999898
frame_004804.png,/home/featurize/data/segmentation_dataset/images/frame_004804.png,/home/featurize/data/masks_pred/frame_004804.png,158.35,162.03,-3.680000000000007
frame_003623.png,/home/featurize/data/segmentation_dataset/images/frame_003623.png,/home/featurize/data/masks_pred/frame_003623.png,258.56,255.3,3.259999999999991
frame_000205.png,/home/featurize/data/segmentation_dataset/images/frame_000205.png,/home/featurize/data/masks_pred/frame_000205.png,248.79,250.43,-1.6400000000000148
frame_002400.png,/home/featurize/data/segmentation_dataset/images/frame_002400.png,/home/featurize/data/masks_pred/frame_002400.png,261.86,262.65,-0.7899999999999636
frame_000283.png,/home/featurize/data/segmentation_dataset/images/frame_000283.png,/home/featurize/data/masks_pred/frame_000283.png,229.73,230.98,-1.25
frame_005011.png,/home/featurize/data/segmentation_dataset/images/frame_005011.png,/home/featurize/data/masks_pred/frame_005011.png,172.1,174.52,-2.420000000000016
frame_005226.png,/home/featurize/data/segmentation_dataset/images/frame_005226.png,/home/featurize/data/masks_pred/frame_005226.png,265.32,253.89,11.430000000000009
frame_002709.png,/home/featurize/data/segmentation_dataset/images/frame_002709.png,/home/featurize/data/masks_pred/frame_002709.png,277.53,279.63,-2.1000000000000227
frame_003005.png,/home/featurize/data/segmentation_dataset/images/frame_003005.png,/home/featurize/data/masks_pred/frame_003005.png,282.25,257.96,24.29000000000002
frame_006315.png,/home/featurize/data/segmentation_dataset/images/frame_006315.png,/home/featurize/data/masks_pred/frame_006315.png,247.78,227.38,20.40000000000001
frame_001381.png,/home/featurize/data/segmentation_dataset/images/frame_001381.png,/home/featurize/data/masks_pred/frame_001381.png,196.16,196.12,0.039999999999992
frame_005856.png,/home/featurize/data/segmentation_dataset/images/frame_005856.png,/home/featurize/data/masks_pred/frame_005856.png,311.81,296.93,14.879999999999995
frame_005215.png,/home/featurize/data/segmentation_dataset/images/frame_005215.png,/home/featurize/data/masks_pred/frame_005215.png,213.9,218.96,-5.060000000000002
frame_003348.png,/home/featurize/data/segmentation_dataset/images/frame_003348.png,/home/featurize/data/masks_pred/frame_003348.png,221.68,224.9,-3.219999999999999
frame_003529.png,/home/featurize/data/segmentation_dataset/images/frame_003529.png,/home/featurize/data/masks_pred/frame_003529.png,214.57,215.11,-0.5400000000000205
frame_001072.png,/home/featurize/data/segmentation_dataset/images/frame_001072.png,/home/featurize/data/masks_pred/frame_001072.png,192.78,197.07,-4.289999999999992
frame_001908.png,/home/featurize/data/segmentation_dataset/images/frame_001908.png,/home/featurize/data/masks_pred/frame_001908.png,156.95,165.4,-8.450000000000017
frame_004859.png,/home/featurize/data/segmentation_dataset/images/frame_004859.png,/home/featurize/data/masks_pred/frame_004859.png,285.83,286.0,-0.1700000000000159
frame_002837.png,/home/featurize/data/segmentation_dataset/images/frame_002837.png,/home/featurize/data/masks_pred/frame_002837.png,149.57,154.16,-4.590000000000003
frame_005495.png,/home/featurize/data/segmentation_dataset/images/frame_005495.png,/home/featurize/data/masks_pred/frame_005495.png,178.07,180.44,-2.3700000000000045
frame_002432.png,/home/featurize/data/segmentation_dataset/images/frame_002432.png,/home/featurize/data/masks_pred/frame_002432.png,284.41,270.5,13.910000000000023
frame_004665.png,/home/featurize/data/segmentation_dataset/images/frame_004665.png,/home/featurize/data/masks_pred/frame_004665.png,222.54,221.24,1.299999999999983
